ds,yhat,yhat_lower,yhat_upper,trend,yearly,weekly,monthly
2021-01-01,0.0,0.0,0.6095725918092114,0.027867620670458084,-0.04848231376844777,0.0036526980377354227,-0.019560688654614064
2021-01-02,3.368817183203058,1.7002892381533226,6.086198422584793,0.027940912717323997,-0.05184672155103912,-0.006355163403186759,-0.017059637577722706
2021-01-03,0.0,0.0,0.5528991745993872,0.028014204764189917,-0.05467201854120157,-0.008519387888767998,-0.004037370499369639
2021-01-04,0.0,0.0,0.5613652947875623,0.02808749681105583,-0.0568925247184569,-0.005294056035628088,0.018855636638584656
2021-01-05,0.06177076493476915,0.0,0.786570010331578,0.028160788857921747,-0.05845912450789729,0.04327539684125024,0.04696098610187983
2021-01-06,0.03783572843915432,0.0,0.6956552179429136,0.028234080904787667,-0.059340583883730445,-0.004602653929381093,0.07284667136219189
2021-01-07,0.035914516027446705,0.0,0.6651664361169445,0.02830737295165358,-0.05952434777861416,-0.022156833621966913,0.0886584353947732
2021-01-08,0.06374674645883345,0.0,0.7307240670388997,0.028380664998519496,-0.05901679343919463,0.0036526980377715635,0.0887807727455846
2021-01-09,0.03677830131414679,0.0,0.6383784815546039,0.028453957045385413,-0.05784293096244402,-0.0063551634032162525,0.07186225520069568
2021-01-10,0.005442249660681561,0.0,0.6113688481307433,0.02852724909225133,-0.056045558153107376,-0.00851938788875086,0.041465191080911123
2021-01-11,0.0,0.0,0.6190110221796357,0.028600541139117246,-0.05368389261042641,-0.005294056035771494,0.0050771388178184945
2021-01-12,0.0,0.0,0.5640703121770698,0.028673833185983162,-0.05083171913106919,0.04327539684128145,-0.02820000877319013
2021-01-13,0.0,0.0,0.4941662679950212,0.02874712523284908,-0.04757510467267532,-0.0046026539293993595,-0.05049810974622048
2021-01-14,0.0,0.0,0.5370171457972135,0.028820417279714995,-0.044009745850410495,-0.022156833622063114,-0.05759237327661334
2021-01-15,0.0,0.0,0.531591958676928,0.028893709326580908,-0.04023802486902358,0.0036526980378077003,-0.0500546885808507
2021-01-16,0.0,0.0,0.5596068287182046,0.028967001373446828,-0.03636585860715191,-0.006355163403187094,-0.03278140934270595
2021-01-17,0.0,0.0,0.5993643242333311,0.029040293420312745,-0.03249943200809053,-0.008519387888746914,-0.013102310091616727
2021-01-18,0.0,0.0,0.6070235169907154,0.029113585467178658,-0.028741910797426377,-0.005294056035745772,0.0018279218624208744
2021-01-19,0.05621416012043312,0.0,0.7729903031337932,0.029186877514044578,-0.025190229721810127,0.04327539684126959,0.007418923233137499
2021-01-20,0.005725649431802882,0.0,0.6215806712083767,0.029260169560910494,-0.021932050935594354,-0.004602653929417631,0.00298385550584465
2021-01-21,0.0,0.0,0.634204335266155,0.029333461607776407,-0.01904298288653833,-0.02215683362199617,-0.008398201537456806
2021-01-22,0.0,0.0,0.6047010095624394,0.029406753654642324,-0.016584143171811744,0.0036526980377423715,-0.021373413518158354
2021-01-23,0.0,0.0,0.5608125739403012,0.029480045701508244,-0.014600139535367013,-0.006355163403157941,-0.030542631568431445
2021-01-24,0.0,0.0,0.6024446682256965,0.029553337748374157,-0.013117531704979007,-0.008519387888770828,-0.03256026567214808
2021-01-25,0.0,0.0,0.5577965091565382,0.029626629795240077,-0.012143823435058066,-0.00529405603570317,-0.02730908822545904
2021-01-26,0.04787605808777233,0.0,0.7007418862911221,0.029699922391056403,-0.01166701929697262,0.04327539684125773,-0.017729210037173686
2021-01-27,0.02325619201554866,0.0,0.6067540216111278,0.029773214986872736,-0.01165576484985281,-0.004602653929248566,-0.008404993024567224
2021-01-28,0.004287089987645911,0.0,0.6356874385141957,0.029846507582689065,-0.01206007227611374,-0.0221568336220108,-0.003493826410799651
2021-01-29,0.0,0.0,0.6331980529957548,0.029919800178505394,-0.012812616838647055,0.003652698037700695,-0.004834315677419554
2021-01-30,0.0,0.0,0.6234792858595837,0.029993092774321724,-0.01383057308047538,-0.006355163403187433,-0.011002914969563292
2021-01-31,0.0,0.0,0.5950321524603444,0.030066385370138057,-0.015017944007331778,-0.008519387888766881,-0.01772302012782594
2021-02-01,0.0,0.0,0.6509211012463585,0.030139677965954386,-0.01626832201305713,-0.005294056035677447,-0.01950638912346099
