ds,yhat,yhat_lower,yhat_upper,trend,yearly,weekly,monthly,back_to_school
2021-01-01,0.0,0.0,0.47854736663954595,-0.08871784623139459,0.09344719816877499,0.009344293449193703,-0.015035119457562378,0.0
2021-01-02,0.0,0.0,0.4248265454962361,-0.08869809902863776,0.09339144817736274,-0.0032443672710030804,-0.02407315307637267,0.0
2021-01-03,0.03615962832670489,0.0,0.5769128582619818,-0.08867835182588096,0.09315602545445748,0.05632891156827797,-0.025285371832449013,0.0
2021-01-04,0.0,0.0,0.4444488889641162,-0.08865860462312414,0.09275600387349231,-0.01891757278418092,-0.019477150044141238,0.0
2021-01-05,0.0,0.0,0.4431611332850059,-0.08863885742036733,0.09221050053611478,-0.03637006011223774,-0.009118064417445379,0.0
2021-01-06,0.014788957474652574,0.0,0.5097323092217452,-0.08861911021761051,0.09154196799195878,0.009229319891071256,0.0025284895389149752,0.0
2021-01-07,0.0,0.0,0.5578256228870837,-0.0885993630148537,0.0907754045885363,-0.016370524741256304,0.012401598448765946,0.0
2021-01-08,0.029567555240231434,0.0,0.5128423969154001,-0.08857961581209689,0.08993750806446889,0.00934429344920438,0.018436679097252596,0.0
2021-01-09,0.017325270160097737,0.0,0.565952999509471,-0.08855986860934006,0.0890557989192156,-0.0032443672709587435,0.019925335890948238,0.0
2021-01-10,0.07608351735689381,0.0,0.6020956521075316,-0.08854012140658327,0.08815774070306641,0.05632891156831765,0.017381546224068213,0.0
2021-01-11,0.0,0.0,0.4792350708384859,-0.08852037420382644,0.08726988415233902,-0.018917572783955845,0.012035887801454795,0.0
2021-01-12,0.0,0.0,0.4837523134122315,-0.08850062700106964,0.08641706106071213,-0.03637006011209681,0.00520355294618071,0.0
2021-01-13,0.004173732306942487,0.0,0.4948512093946385,-0.08848087979831282,0.0856216519570332,0.00922931989112868,-0.0022050456036738072,0.0
2021-01-14,0.0,0.0,0.44447240633150353,-0.08846113259555599,0.08490294911687574,-0.016370524741392865,-0.00984474403250824,0.0
2021-01-15,0.0,0.0,0.5075215520052976,-0.0884413853927992,0.08427663324556917,0.009344293449215058,-0.01773333038675779,0.0
2021-01-16,0.0,0.0,0.45018256548399227,-0.08842163819004237,0.08375437843943584,-0.0032443672709602965,-0.02581354787004199,0.0
2021-01-17,0.017917491032048777,0.0,0.5330001234391946,-0.08840189098728557,0.08334359587104578,0.05632891156827768,-0.03351175167519076,0.0
2021-01-18,0.0,0.0,0.4289331495983385,-0.08838214378452874,0.08304732218724092,-0.018917572784118392,-0.039533212115515276,0.0
2021-01-19,0.0,0.0,0.40420599427223997,-0.08836239658177195,0.0828642539945075,-0.03637006011212493,-0.042040101399513474,0.0
2021-01-20,0.0,0.0,0.4291973865107815,-0.08834264937901512,0.08278892517594359,0.009229319891186099,-0.039198430152370074,0.0
2021-01-21,0.0,0.0,0.411272292767201,-0.08832290249680748,0.08281201928480379,-0.016370524741331896,-0.029916714272149772,0.0
2021-01-22,0.0,0.0,0.5062090483752364,-0.08830315561459984,0.08292080502962239,0.009344293449203716,-0.014496903639654411,0.0
2021-01-23,0.0,0.0,0.5171844863691291,-0.0882834087323922,0.08309967903598885,-0.0032443672709618495,0.005079882793613281,0.0
2021-01-24,0.07982147580584013,0.0,0.6189861022253333,-0.08826366185018454,0.08333079676363604,0.05632891156834976,0.02539968081096896,0.0
2021-01-25,0.018989938803834993,0.0,0.5409061157723811,-0.08824391496797691,0.08359476976957138,-0.01891757278396893,0.04237859857641124,0.0
2021-01-26,0.010324139293734082,0.0,0.5460720395628602,-0.08822416808576926,0.08387140552894884,-0.03637006011215306,0.05233783513029349,0.0
2021-01-27,0.009820676768318163,0.0,0.5282261431616513,-0.08820442120356163,0.08414046481266078,0.009229319891113625,0.053060169605507836,0.0
2021-01-28,0.03256779783959124,0.0,0.5320391917842895,-0.08818467432135398,0.0843824112116893,-0.016370524741369696,0.04448249202319216,0.0
2021-01-29,0.0527444652899545,0.0,0.6209801639114338,-0.08816492743914633,0.08457912780496141,0.009344293449185049,0.028784570740946862,0.0
2021-01-30,0.0156684134181826,0.0,0.5503296919399865,-0.0881451805569387,0.08471457717718264,-0.0032443672709175126,0.009826057293922186,0.0
2021-01-31,0.05225795289086387,0.0,0.5927815736250224,-0.08812543367473105,0.08477538296407414,0.05632891156830979,-0.00790399254581722,0.0
2021-02-01,0.0,0.0,0.555026626679078,-0.0881056867925234,0.08475131377449395,-0.01891757278413148,-0.020501796830858277,0.0
2021-02-02,0.0,0.0,0.41609141981207365,-0.08808593991031577,0.08463565362431819,-0.03637006011223822,-0.025654004675948985,0.0
2021-02-03,0.0,0.0,0.4654335645039268,-0.08806619302810811,0.0844254468121377,0.009229319891171046,-0.023134730690692818,0.0
2021-02-04,0.0,0.0,0.4726509751277194,-0.08804644614590047,0.08412160934981186,-0.016370524741308727,-0.014669198594600717,0.0
2021-02-05,0.00354064205963914,0.0,0.5033735348825095,-0.08802669926369283,0.08372890349828145,0.00934429344922507,-0.0032486541833474793,0.0
2021-02-06,0.0,0.0,0.5518739533071937,-0.08800695238148519,0.08325577650902137,-0.0032443672709680463,0.00784580049415063,0.0
2021-02-07,0.014704748534210848,0.0,0.5402141374373504,-0.08798720549927755,0.08271406918725616,0.056328911568349474,0.015975675505614108,0.0
2021-02-08,0.0,0.0,0.5225015471335699,-0.08796745861706991,0.0821186042300247,-0.018917572784138022,0.019741210316636417,0.0
2021-02-09,0.0,0.0,0.46766765486521095,-0.08794771160213001,0.08148666830911232,-0.03637006011209729,0.019089899168984265,0.0
2021-02-10,0.0,0.0,0.46842664580559973,-0.08792796458719011,0.0808374054375613,0.00922931989107983,0.01497170970165386,0.0
2021-02-11,0.0,0.0,0.48313646707818786,-0.08790821757225022,0.08019114215974575,-0.016370524741346527,0.008735413988188077,0.0
2021-02-12,0.02052545581924908,0.0,0.5527344743246445,-0.08788847055731033,0.07956866744063393,0.009344293449206412,0.0015372193127234602,0.0
2021-02-13,0.0,0.0,0.5327085959654714,-0.08786872354237044,0.07899049172396803,-0.0032443672709695994,-0.005998919467133015,0.0
2021-02-14,0.03518391327227347,0.0,0.5070634655665287,-0.08784897652743054,0.07847611042366165,0.056328911568309506,-0.013753954058651012,0.0
2021-02-15,0.0,0.0,0.5018330008227385,-0.08782922951249064,0.07804329707968499,-0.018917572784300566,-0.021769175988149037,0.0
2021-02-16,0.0,0.0,0.4759994274693092,-0.08780948249755074,0.07770745054554294,-0.03637006011229449,-0.029774483041231984,0.0
2021-02-17,0.0,0.0,0.43062193586603636,-0.08778973548261083,0.0774810189051903,0.009229319891285885,-0.03683909460921925,0.0
2021-02-18,0.0,0.0,0.550783211066592,-0.08776998846767094,0.07737302038588402,-0.016370524741299977,-0.041349035014115756,0.0
2021-02-19,0.0,0.0,0.4645114963935399,-0.08775024145273105,0.07738867842102228,0.009344293449217084,-0.04138225428644009,0.0
2021-02-20,0.0,0.0,0.4452705954090174,-0.08773049443779116,0.07752918431601341,-0.0032443672709711567,-0.03538207332888499,0.0
2021-02-21,0.023799047805142005,0.0,0.511066968665969,-0.08771074742285126,0.0777915967972058,0.05632891156838157,-0.022889495961266056,0.0
2021-02-22,0.0,0.0,0.5342556755550019,-0.08769100040791136,0.07816888321014612,-0.018917572784307116,-0.005041608507657479,0.0
2021-02-23,0.0,0.0,0.4243694783628725,-0.08767125339297147,0.0786501024263593,-0.036370060112210605,0.015398245460181493,0.0
2021-02-24,0.035990603363736794,0.0,0.5742373735858881,-0.08765150637803157,0.07922072476240741,0.009229319891194673,0.034559535408363914,0.0
2021-02-25,0.024577112895338413,0.0,0.535417744281854,-0.08763175936309169,0.07986307957229426,-0.016370524741337777,0.04841915920590342,0.0
2021-02-26,0.0578108999163464,0.0,0.5877185949901189,-0.08761201234815179,0.08055691679121596,0.009344293449198423,0.053912386030677634,0.0
2021-02-27,0.041112648409652036,0.0,0.5770646892294797,-0.08759226516641623,0.08128006473261637,-0.0032443672709268137,0.04984656321186412,0.0
2021-02-28,0.0920718419748026,0.0,0.6428528277519439,-0.08757251798468066,0.0820091630035749,0.05632891156822957,0.03731110792577963,0.0
2021-03-01,0.0,0.0,0.5287265949007938,-0.08755277080294509,0.08272044662599125,-0.018917572784082036,0.019432714008979033,0.0
2021-03-02,0.0,0.0,0.45019841101650593,-0.08753302362120952,0.08339055542593726,-0.03637006011240778,0.0005360950971095372,0.0
2021-03-03,0.0,0.0,0.483957857475539,-0.08751327643947396,0.08399734155995126,0.009229319891103462,-0.015035119457560864,0.0
2021-03-04,0.0,0.0,0.461832850542107,-0.0874935292577384,0.08452064773124386,-0.016370524741276805,-0.024073153076363298,0.0
2021-03-05,0.0,0.0,0.5355124410625831,-0.08747378207600282,0.08494302923272104,0.009344293449216418,-0.025285371832455286,0.0
2021-03-06,0.0,0.0,0.46129539242608836,-0.08745403489426726,0.08525039443068927,-0.0032443672711150394,-0.019477150044138438,0.0
2021-03-07,0.03842270241847234,0.0,0.5897525118884039,-0.0874342877125317,0.08543254063633099,0.05632891156830164,-0.009118064417458797,0.0
2021-03-08,0.008959154948522917,0.0,0.5143285075606363,-0.08741454053079611,0.08548356543982809,-0.018917572784088576,0.0025284895389139977,0.0
2021-03-09,0.0,0.0,0.41437056616524104,-0.08739479334906056,0.08540213741129384,-0.03637006011226685,0.012401598448785182,0.0
2021-03-10,0.0258100234931433,0.0,0.5116878681306625,-0.08737504616732499,0.08519161449545638,0.009229319891160877,0.018436679097248103,0.0
2021-03-11,0.0010600769515861084,0.0,0.5653896927827204,-0.08735529898558943,0.08486000330284985,-0.016370524741413373,0.019925335890943776,0.0
2021-03-12,0.02409576787067558,0.0,0.5350983556914188,-0.08733555180385386,0.08441975768605192,0.009344293449227097,0.01738154622406528,0.0
2021-03-13,0.0053775435850088645,0.0,0.5381959645272947,-0.08731580462211828,0.08388742031691011,-0.0032443672710248004,0.012035887801460891,0.0
2021-03-14,0.059205949712995,0.0,0.5798121126840432,-0.08729605744038273,0.0832831162868268,0.05632891156837372,0.0052035529461786035,0.0
2021-03-15,0.0,0.0,0.481816134176956,-0.08727631025864714,0.08262991285986705,-0.018917572784251123,-0.0022050456036686633,0.0
2021-03-16,0.0,0.0,0.4553132313357397,-0.08725656307691158,0.08195306425656891,-0.036370060112294975,-0.009844744032483628,0.0
2021-03-17,0.0,0.0,0.47585336562052516,-0.08723681589517601,0.0812791645715836,0.009229319890939773,-0.017733330386736443,0.0
2021-03-18,0.0,0.0,0.4766297736174814,-0.08721706868610833,0.08063523549003784,-0.016370524741352404,-0.02581354787003849,0.0
2021-03-19,0.0,0.0,0.5230548329769409,-0.08719732147704065,0.0800477782354508,0.009344293449237772,-0.03351175167519023,0.0
2021-03-20,0.0,0.0,0.4492414515112975,-0.08717757426797298,0.07954182105809852,-0.0032443672710263534,-0.0395332121155041,0.0
2021-03-21,0.006290681330723351,0.0,0.5634262577692044,-0.0871578270589053,0.079139994475142,0.056328911568333744,-0.042040101399499735,0.0
2021-03-22,0.0,0.0,0.43515319888648063,-0.08713807984983762,0.07886166635873675,-0.018917572783870046,-0.03919843015235917,0.0
2021-03-23,0.0,0.0,0.3769761081623575,-0.08711833264076994,0.0787221678163179,-0.036370060112323105,-0.029916714272146313,0.0
2021-03-24,0.0,0.0,0.4592216321677891,-0.08709858543170228,0.078732138635044,0.009229319891145825,-0.014496903639657426,0.0
2021-03-25,0.0,0.0,0.48110973213671987,-0.0870788382226346,0.0788970179172723,-0.016370524741291432,0.0050798827936122054,0.0
2021-03-26,0.027266699070684842,0.0,0.579741308613299,-0.08705909101356692,0.07921670149480473,0.00934429344921911,0.025399680810969452,0.0
2021-03-27,0.03229065555333708,0.0,0.5808247098710269,-0.08703934380449924,0.0796853828825063,-0.0032443672709820087,0.04237859857644752,0.0
2021-03-28,0.10731563456108915,0.0,0.6785923243177665,-0.08701959659543157,0.08029158905387368,0.05632891156848548,0.05233783513030353,0.0
2021-03-29,0.0285614379152846,0.0,0.5569198566198825,-0.08699984938636389,0.081018416346494,-0.01891757278403259,0.053060169605508196,0.0
2021-03-30,0.0029807288084668744,0.0,0.5732580815306154,-0.08698010217729621,0.08184396551077877,-0.036370060112351235,0.044482492023204014,0.0
