ds,yhat,yhat_lower,yhat_upper,trend,yearly,weekly,monthly,back_to_school
2021-01-01,0.009169645451881876,0.0,0.6169079478292101,0.056292932504171264,-0.07610162897341238,-0.040870785082577035,0.002472271199407932,0.0
2021-01-02,0.003010429444764038,0.0,0.5979276620502092,0.056265822160389244,-0.07986562038417955,-0.0347604916263448,0.0020471299988220593,0.0
2021-01-03,0.0,0.0,0.5404378353451689,0.05623871181660723,-0.0813978759447565,-0.033315101951506255,-0.007520493546335117,0.0
2021-01-04,0.0,0.0,0.5728143053178263,0.0562116014728252,-0.0807531313151858,0.030473202586587433,-0.022356269147829056,0.0
2021-01-05,0.0,0.0,0.5935278743682526,0.05618449112904319,-0.07803074609065365,0.029034117861719718,-0.03677840372692829,0.0
2021-01-06,0.0,0.0,0.5290925209331727,0.05615738078526117,-0.07337184534337224,0.025328237944908516,-0.04524309704861904,0.0
2021-01-07,0.0,0.0,0.536992754883266,0.05613027044147915,-0.06695552602389496,0.0241108202674154,-0.0441864903640425,0.0
2021-01-08,0.0,0.0,0.483988025695647,0.056103160097697134,-0.058994228093263705,-0.040870785082619154,-0.033126972601539115,0.0
2021-01-09,0.0,0.0,0.55934106403041,0.05607604975391511,-0.04972839051632462,-0.03476049162634246,-0.014668424203458647,0.0
2021-01-10,0.0,0.0,0.6101634691291722,0.05604893941013309,-0.039420529269526675,-0.03331510195165114,0.006553952314196134,0.0
2021-01-11,0.08731547787316594,0.0,0.7276426101691886,0.05602182906635107,-0.028348887865523736,0.03047320258647897,0.02556565027794855,0.0
2021-01-12,0.11290535753171468,0.0,0.8737679007804018,0.05599471872256905,-0.016800820241371774,0.029034117861634297,0.03874601867078161,0.0
2021-01-13,0.12877892621107306,0.0,0.7977798963879092,0.05596760837878703,-0.0050660709679334545,0.02532823794488012,0.04490667683003474,0.0
2021-01-14,0.1411174510104887,0.0,0.8610686230601425,0.05594049803500501,0.006569881483576403,0.024110820267498306,0.045386802702869954,0.0
2021-01-15,0.07901759849517037,0.0,0.6703403243330208,0.05591338769122299,0.017832256232802417,-0.04087078508266129,0.043176137306418616,0.0
2021-01-16,0.09530552402025612,0.0,0.7858892968541034,0.05588627734744098,0.02846302179680496,-0.034760491626336154,0.041444534202543924,0.0
2021-01-17,0.108321281789538,0.0,0.77104198250455,0.05585916700365895,0.03822642546824883,-0.03331510195160445,0.0420760212869375,0.0
2021-01-18,0.19484164261666723,0.0,0.9326914967192834,0.055832056659876936,0.04691387282150741,0.030473202586568198,0.04479452789564369,0.0
2021-01-19,0.20492845306274843,0.0,0.9654138460825143,0.055804946316094915,0.05434804836236224,0.029034117861659225,0.04723307758807268,0.0
2021-01-20,0.20613413911942416,0.0,0.9202529473951522,0.055777835972312895,0.060386189428052184,0.02532823794485173,0.04592805524175623,0.0
2021-01-21,0.20038157562811762,0.0,0.9118583909752511,0.05575072562853088,0.06492244857127592,0.0241108202674106,0.03785549147200816,0.0
2021-01-22,0.11031953132795762,0.0,0.7687154664724296,0.055723615284748854,0.06788930417829825,-0.04087078508252802,0.021905705579461997,0.0
2021-01-23,0.09405938426970355,0.0,0.7763135837990462,0.05569650494096684,0.06925800430295707,-0.03476049162632985,-0.0002990333088284901,0.0
2021-01-24,0.0690705892138055,0.0,0.6744036636378357,0.05566939459718482,0.06903805394951207,-0.03331510195161006,-0.024602683791372836,0.0
2021-01-25,0.11391533600880595,0.0,0.8245452727207376,0.0556422842534028,0.06727578062843817,0.030473202586476875,-0.045510128843466495,0.0
2021-01-26,0.057858644426169455,0.0,0.691613285229584,0.055615173909620785,0.0640520362788435,0.029034117861684163,-0.057979567379443056,0.0
2021-01-27,0.0665699641336511,0.0,0.7096230222665583,0.055588063565838765,0.0594791149845813,0.02532823794484357,-0.05917519480742122,0.0
2021-01-28,0.031109907625033035,0.0,0.6510981134688523,0.05556095313388538,0.05369698475524633,0.0241108202674082,-0.04953630771990689,0.0
2021-01-29,0.0,0.0,0.5951588579775282,0.055533842701932,0.04686894751650937,-0.04087078508252501,-0.032750549435971554,0.0
2021-01-30,0.0,0.0,0.5731259341805754,0.05550673226997861,0.039176853968680724,-0.03476049162632751,-0.01460649144286913,0.0
2021-01-31,0.0,0.0,0.5593661230546036,0.055479621838025225,0.030816008833373123,-0.03331510195156337,-0.0011037152373885037,0.0
2021-02-01,0.05192833450915158,0.0,0.669581786041969,0.05545251140607184,0.021989907030526237,0.03047320258656611,0.003530195124954971,0.0
2021-02-02,0.03464444861861085,0.0,0.6412571331125907,0.05542540097411845,0.012904942433891231,0.029034117861710132,-0.0017733119277046092,0.0
2021-02-03,0.032881168192343484,0.0,0.658603348962826,0.055398290542165066,0.0037652280760629435,0.025328237944815177,-0.014614156054428402,0.0
2021-02-04,0.0,0.0,0.5020371130871821,0.055371180110211686,-0.0052323398415493,0.024110820267320497,-0.029992597445898543,0.0
2021-02-05,0.0,0.0,0.4894500582754608,0.05534406967825829,-0.013902651789911657,-0.04087078508261226,-0.04204237813530663,0.0
2021-02-06,0.0,0.0,0.4645089917345623,0.05531695924630491,-0.022076479424058507,-0.034760491626350976,-0.046013053372211433,0.0
2021-02-07,0.0,0.0,0.4703081708499885,0.05528984881435153,-0.029604001478086693,-0.033315101951708254,-0.039808800294921565,0.0
2021-02-08,0.0,0.0,0.6368908528233843,0.05526273838239814,-0.036357685877492905,0.030473202586565058,-0.02456233135287338,0.0
2021-02-09,0.0,0.0,0.6387754286225866,0.05523562795044476,-0.042234472708720036,0.029034117861624707,-0.004078263173898799,0.0
2021-02-10,0.003937392225769732,0.0,0.6371589883461299,0.05520851751849137,-0.047157223572762044,0.025328237944895374,0.01661106250478697,0.0
2021-02-11,0.0,0.0,0.5834204157803211,0.05518140708653799,-0.051075424214163626,0.024110820267318096,0.033022357324405616,0.0
2021-02-12,0.0,0.0,0.4821505284744407,0.05515429665458461,-0.05396514853387762,-0.040870785082609246,0.04267324016142513,0.0
2021-02-13,0.0,0.0,0.5137010967331561,0.05512718622263122,-0.05582831256223106,-0.03476049162634466,0.04569295975583333,0.0
2021-02-14,0.0,0.0,0.5213510017405221,0.055100075790677834,-0.056691266115088776,-0.03331510195166156,0.044405146000784934,0.0
2021-02-15,0.018499651353905588,0.0,0.6841914920837158,0.05507296535872445,-0.05660278715326092,0.030473202586654285,0.04208821778516238,0.0
2021-02-16,0.026637588558489914,0.0,0.6673525691273701,0.05504585492677106,-0.05563155885326851,0.029034117861760005,0.04142733845039674,0.0
2021-02-17,0.05256654215506201,0.0,0.7195489388653142,0.055018744494817674,-0.05386322168352417,0.025328237944758393,0.04328105543915954,0.0
2021-02-18,0.027372079161502534,0.0,0.6814452469446588,0.054991634062864295,-0.0513971020653767,0.024110820267435863,0.04625627692919754,0.0
2021-02-19,0.0,0.0,0.5938876635568675,0.0549645236309109,-0.04834272526931873,-0.04087078508265136,0.04726699280136473,0.0
2021-02-20,0.01839377926127132,0.0,0.605293261245047,0.05493741319895752,-0.04481622294256116,-0.034760491626338354,0.04286596126716829,0.0
2021-02-21,0.011555634048301656,0.0,0.6686608246425312,0.05491030276700414,-0.040936745073346326,-0.03331510195166718,0.03083092190184236,0.0
2021-02-22,0.061739396207320274,0.0,0.6848281013929582,0.05488319233505075,-0.03682298235570278,0.030473202586653245,0.011375090505491311,0.0
2021-02-23,0.03954201753210943,0.0,0.6784450352741158,0.05485608205285105,-0.03258989800814027,0.029034117861675614,-0.012520053501048468,0.0
2021-02-24,0.016110747746682762,0.0,0.6282098197078514,0.054828971770651345,-0.028345758392633355,0.025328237944838586,-0.03582910441935682,0.0
2021-02-25,0.0016787772501431675,0.0,0.7057060574050877,0.05480186148845164,-0.0241895396245734,0.024110820267433462,-0.05304577245258394,0.0
2021-02-26,0.0,0.0,0.4981461666138839,0.05477475120625194,-0.020208773179123063,-0.040870785082648346,-0.06004146942040998,0.0
2021-02-27,0.0,0.0,0.4866849037229198,0.05474764092405224,-0.01647787775618642,-0.034760491626336015,-0.05554721592749262,0.0
2021-02-28,0.0,0.0,0.5643356374646973,0.05472053064185254,-0.013057007876590037,-0.03331510195156818,-0.0417043160065531,0.0
2021-03-01,0.05308239133512856,0.0,0.6958654305784238,0.054693420359652835,-0.00999143238193345,0.03047320258654478,-0.023453716090519636,0.0
2021-03-02,0.07190826239158611,0.0,0.6696416068989528,0.05466631007745312,-0.007311438741596162,0.029034117861810902,-0.00694850633815507,0.0
2021-03-03,0.08048170686696272,0.0,0.6931662170250816,0.054639199795253425,-0.005032742366162952,0.025328237944918782,0.0024722711994082844,0.0
2021-03-04,0.08070399422776738,0.0,0.7332803809569157,0.05461208951305372,-0.003157364495535175,0.024110820267345755,0.0020471299988004833,0.0
2021-03-05,0.0,0.0,0.5986313746163554,0.054584979230854015,-0.001674928136960222,-0.040870785082560215,-0.007520493546303566,0.0
2021-03-06,0.0,0.0,0.5447991430932515,0.05455786894865432,-0.000564309389644631,-0.03476049162634752,-0.022356269147835485,0.0
2021-03-07,0.0,0.0,0.5378859322134661,0.05453075866645461,0.00020442834921593667,-0.03331510195157379,-0.036778403726904496,0.0
2021-03-08,0.0019066231070759881,0.0,0.6134945663047158,0.054503648384254914,0.0006678970724993596,0.03047320258654373,-0.04524309704862002,0.0
2021-03-09,0.0,0.0,0.6041081207361969,0.05447653810205521,0.0008671280375269286,0.029034117861725484,-0.04418649036403819,0.0
2021-03-10,0.04864198131758587,0.0,0.6201906559948698,0.054449427819855505,0.0008452827796891987,0.025328237944890388,-0.03312697260153384,0.0
2021-03-11,0.06663638281221192,0.0,0.7316251970549215,0.05442231753765581,0.0006454160193533095,0.024110820267428664,-0.014668424203453219,0.0
2021-03-12,0.020595974838603898,0.0,0.5950433371646391,0.0543952072554561,0.00030837123619197943,-0.04087078508260233,0.006553952314199181,0.0
2021-03-13,0.046074031261236104,0.0,0.6784536053286587,0.05436809697325639,-0.00012911690223193324,-0.03476049162634918,0.025565650277938112,0.0
2021-03-14,0.060919362562074274,0.0,0.6805635005577371,0.05434098669105669,-0.0006360480219261687,-0.033315101951579405,0.038746018670790465,0.0
2021-03-15,0.137127448778759,0.0,0.7772950697231449,0.05431387640885699,-0.0011884551852710435,0.03047320258663296,0.04490667683002589,0.0
2021-03-16,0.1353458868129499,0.0,0.8289135889100236,0.05428676612665729,-0.0017703360928163598,0.029034117861750416,0.04538680270282126,0.0
2021-03-17,0.1279364834426147,0.0,0.8123718334064474,0.054259655844457584,-0.0023741886101473963,0.02532823794499081,0.043176137306380445,0.0
2021-03-18,0.12387975084779482,0.0,0.8140149800828109,0.05423254556225788,-0.0030011375152541194,0.024110820267340956,0.04144453420254125,0.0
2021-03-19,0.05311244963252181,0.0,0.6579633018022848,0.05420543528005818,-0.0036606542596629493,-0.04087078508264444,0.04207602128694026,0.0
2021-03-20,0.061669293970443705,0.0,0.6882971496952643,0.054178324997858476,-0.004369886216744708,-0.03476049162634286,0.044794527895619204,0.0
2021-03-21,0.06493798198280432,0.0,0.6855689357655717,0.05415121481729354,-0.005152625868011306,-0.033315101951532713,0.047233077588043,0.0
2021-03-22,0.13256774918370423,0.0,0.7515777455396593,0.054124104636728614,-0.006037963200381413,0.030473202586434222,0.045928055241733025,0.0
2021-03-23,0.1206713528931715,0.0,0.7897942098376176,0.05409699445616368,-0.0070586758386332535,0.02903411786177534,0.0378554914720008,0.0
2021-03-24,0.09752144654323347,0.0,0.780493526081266,0.054069884275598744,-0.00824942075419374,0.025328237944853834,0.02190570557946343,0.0
2021-03-25,0.07058985461281728,0.0,0.7434587713281287,0.05404277409503381,-0.009644798477632579,0.024110820267253256,-0.00029903330883108607,0.0
2021-03-26,0.0,0.0,0.625042361704709,0.05401566391446888,-0.011277365370828766,-0.04087078508264143,-0.02460268379137769,0.0
2021-03-27,0.0,0.0,0.5192387785921984,0.053988553733903946,-0.013175671541930492,-0.03476049162634054,-0.04551012884351788,0.0
2021-03-28,0.0,0.0,0.5087561109214924,0.05396144355333901,-0.015362401348774965,-0.03331510195172991,-0.057979567379460396,0.0
2021-03-29,0.007406947718873218,0.0,0.6633962850175794,0.05393433337277408,-0.01785269016283054,0.030473202586523453,-0.05917519480742,0.0
2021-03-30,0.012834006004402865,0.0,0.6432654107915277,0.05390722319220915,-0.020652685261296072,0.029034117861800275,-0.04953630771993179,0.0
2021-03-31,0.022958982589623343,0.0,0.6881492428641824,0.053880113011644214,-0.023758410575228543,0.02532823794493403,-0.03275054943600465,0.0
2021-04-01,0.03686563175633743,0.0,0.6729396080261465,0.05385300283107928,-0.027154984808972986,0.02411082026725085,-0.014606491442864059,0.0
