ds,yhat,yhat_lower,yhat_upper,trend,yearly,weekly,monthly
2021-01-01,0.042610283825427475,0.0,0.9501701742074404,0.07177527730201864,0.0006709783123391135,-0.0168927405284183,0.05337009657708624
2021-01-02,0.05715582639613918,0.0,0.9590126343160261,0.07176104577827855,0.011678587512735372,-0.006112429544564858,0.06805408451416238
2021-01-03,0.1948234036176993,0.0,1.2146914270957114,0.07174681425453845,0.022560125116062046,0.015703674118704793,0.06798778157430256
2021-01-04,0.16386605664949272,0.0,1.0257996855274607,0.07173258273079837,0.03303928205302305,-0.0064021811719933795,0.0533775874692077
2021-01-05,0.13434232550435388,0.0,1.0925568914244694,0.07171835120705827,0.04284834595929708,-0.01747092758746754,0.028957264514244605
2021-01-06,0.18250504896573824,0.0,1.2043056734108535,0.07170411968331818,0.05173493874884032,0.04175191635403833,0.00244413632710671
2021-01-07,0.10797881411804491,0.0,1.072823202513324,0.0716898881595781,0.059468321144117105,-0.010577311640255126,-0.018043430353242875
2021-01-08,0.09848103174016529,0.0,1.001274673821003,0.071675656635838,0.06584510588143536,-0.01689274052843454,-0.02669967671445211
2021-01-09,0.12111320270019693,0.0,0.9776087552817292,0.07166142511209792,0.07069423834619668,-0.006112429544513165,-0.021921111246801094
2021-01-10,0.1670944831173825,0.0,1.0661047132496395,0.07164719358835782,0.07388112394529968,0.015703674118731515,-0.006714679228176467
2021-01-11,0.16537236949829462,0.0,1.1232914963822762,0.07163296206461772,0.07531080499891449,-0.006402181171892974,0.012499080525727152
2021-01-12,0.17036318167781814,0.0,1.1267245735534646,0.07161873054087764,0.07493011568562113,-0.017470927587391286,0.02823619369325898
2021-01-13,0.24692356381170819,0.0,1.23144182527966,0.07160449901713754,0.0727287708855571,0.0417519163540511,0.03459418250129305
2021-01-14,0.1723311751651436,0.0,1.0708330187290893,0.07159026749339745,0.06873937289927304,-0.010577311640257242,0.029241895152775768
2021-01-15,0.14085609843691593,0.0,1.0137759723326347,0.07157603596965736,0.06303634821765558,-0.01689274052845079,0.014059300456664427
2021-01-16,0.12234507091452303,0.0,1.085700436669938,0.07156180444591727,0.0557338540347751,-0.006112429544558885,-0.005762919284694072
2021-01-17,0.11677689213231889,0.0,0.9808387526405322,0.07154757292217719,0.046982720308916856,0.0157036741186959,-0.023787205680148252
2021-01-18,0.0696568602042158,0.0,0.9314183065717172,0.07153334139843709,0.036966517217028275,-0.006402181171983763,-0.03475977180007857
2021-01-19,0.044410716982463565,0.0,0.910812560451582,0.07151910987469699,0.025896859204327834,-0.017470927587379326,-0.036492222324145375
2021-01-20,0.10160017822765614,0.0,1.0502659919202242,0.07150487835095691,0.014008074973793565,0.04175191635406386,-0.03050103945670807
2021-01-21,0.04213755068238818,0.0,0.8187931847985515,0.07149064682721681,0.0015513872581819487,-0.010577311640312472,-0.021190781412950475
2021-01-22,0.029888876670878944,0.0,0.8228318754599251,0.07147641530347672,-0.011211243266655244,-0.016892740528463814,-0.013921521814306831
2021-01-23,0.029026050505097774,0.0,0.8165937810205115,0.07146218377973663,-0.024013449251360126,-0.006112429544604607,-0.01272353212082755
2021-01-24,0.03252405350007032,0.0,0.9361709578349542,0.07144795225599655,-0.03659080043634974,0.015703674118767018,-0.018554483988612383
2021-01-25,0.0,0.0,0.818903287085188,0.07143372073225646,-0.048686999502603114,-0.00640218117188472,-0.02878721277820135
2021-01-26,0.9203984036630914,0.023730737248062735,2.5077656668820434,0.07141948920851636,-0.06005977604783069,-0.017470927587367374,-0.03814701478400454
2021-01-27,0.0,0.0,0.6609797092602094,0.07140525768477626,-0.07048633510365124,0.041751916354032595,-0.040762313209280435
2021-01-28,0.0,0.0,0.6945167481623311,0.07139102616103618,-0.07976823057546814,-0.010577311640341145,-0.03255977873463157
2021-01-29,0.0,0.0,0.6563768597328836,0.07137679463729608,-0.08773555111259204,-0.01689274052841126,-0.013088149103487707
2021-01-30,0.0,0.0,0.7102361593363162,0.07136256311355599,-0.09425032569801568,-0.006112429544552914,0.013948423667273706
2021-01-31,0.0,0.0,0.8526862482766973,0.0713483315898159,-0.09920907810828883,0.0157036741187314,0.04169695448176033
2021-02-01,0.0,0.0,0.7964972251826854,0.07133410006607582,-0.10254448272146505,-0.0064021811719755135,0.06238125111148812
2021-02-02,0.0,0.0,0.766584438688863,0.07131986854233573,-0.10422609829482533,-0.01747092758750188,0.06996584875788842
2021-02-03,0.02212055576932415,0.0,0.9505165284336159,0.07130563701859563,-0.10426018064009789,0.041751916354045356,0.06229974857213007
2021-02-04,0.0,0.0,0.7810906505400539,0.07129140549485553,-0.10268859893799621,-0.010577311640396372,0.04195412487989575
2021-02-05,0.0,0.0,0.7107991763047001,0.07127717397111545,-0.09958690313202227,-0.016892740528496306,0.01543066490994409
2021-02-06,0.0,0.0,0.6954344770163317,0.07126294244737535,-0.09506161083936492,-0.006112429544468961,-0.008998160949180621
2021-02-07,0.8849495264364264,0.060368310412462364,2.439112029859674,0.07124871092363526,-0.08924680098361591,0.015703674118758122,-0.024062141564975183
2021-02-08,0.0,0.0,0.7339075797578396,0.07123447899379734,-0.08230011743557045,-0.006402181171971389,-0.025903148471266377
2021-02-09,0.0,0.0,0.6500384831614101,0.07122024706395944,-0.07439829896357837,-0.017470927587425623,-0.015276384819948164
2021-02-10,0.03121924385375966,0.0,0.9564245002501262,0.07120601513412152,-0.06573236145906712,0.041751916354037175,0.0028660798420650753
2021-02-11,0.02027254585748392,0.0,0.9197851704876068,0.0711917832042836,-0.05650256452479108,-0.010577311640425045,0.02123684583810987
2021-02-12,0.020838449296263068,0.0,0.8652525739988437,0.07117755127444568,-0.04691329700322958,-0.01689274052844375,0.032832156888396566
2021-02-13,0.025863349223338966,0.0,0.7842791137543486,0.07116331934460776,-0.037168014886088716,-0.0061124295445146816,0.033359647082084797
2021-02-14,0.06656701626521297,0.0,0.9903642366983822,0.07114908741476986,-0.02746436039575863,0.015703674118722512,0.022612427225587726
2021-02-15,0.02928951821115674,0.0,0.8468153590838592,0.07113485548493194,-0.01798958306368122,-0.006402181172062179,0.00432602981273424
2021-02-16,0.0008704498796364615,0.0,0.8059441778169509,0.07112062355509402,-0.00891637263624278,-0.017470927587477966,-0.015382743398440419
2021-02-17,0.05156402946500186,0.0,0.9355073196245691,0.0711063916252561,-0.0003991999795852343,0.041751916354070884,-0.030378258573751316
2021-02-18,0.016406522263206234,0.0,0.8004242908853536,0.07109215969541818,0.007428753738005747,-0.01057731164026251,-0.03677034188844919
2021-02-19,0.007412335900869711,0.0,0.7634649461806904,0.07107792776558028,0.01445801695978583,-0.016892740528459998,-0.03423575100650186
2021-02-20,0.06144896444888682,0.0,0.8961286689292467,0.07106369583574236,0.02060455301163245,-0.006112429544560401,-0.02592089700788114
2021-02-21,0.10028703172997522,0.0,0.9888432908123235,0.07104946390590444,0.025810766578788773,0.01570367411879363,-0.01699282090120304
2021-02-22,0.08573831640229858,0.0,1.0407184052955256,0.07103523197606652,0.030045786973430497,-0.006402181172058058,-0.012418606256976916
2021-02-23,0.07466651692597921,0.0,0.9731127886876612,0.0710210000462286,0.03330504312936296,-0.017470927587548167,-0.01484471894864892
