ds,yhat,yhat_lower,yhat_upper,trend,yearly,weekly,monthly,back_to_school
2021-01-01,87.73601473072081,82.77452238417803,92.75442327974633,69.9358,8.0587934424247,-0.4135752780803293,-0.2755034336235607,0.0
2021-01-02,85.66925558756267,80.74163996860557,90.59033882762596,69.64421045154744,8.120317225951554,1.2234845319214205,-0.20128662185774698,0.0
2021-01-03,79.30383037312117,74.25064128555147,84.28942342542148,69.35262090309487,8.179852061863507,1.9533938234157868,-0.18203641525300257,0.0
2021-01-04,76.50567103115168,71.45071191711094,81.35957150821146,69.06103135464232,8.237861126391156,-0.5904898805856063,-0.20273156929619457,0.0
2021-01-05,76.03086739234543,71.32479982712344,81.36306461987952,68.76944180618976,8.294630916771006,-0.8053212184917425,-0.22788411212360166,0.0
2021-01-06,75.7538604072447,70.69664405521716,81.05123088789652,68.4778522577372,8.350238878400091,-0.8580698781876381,-0.21616085070494698,0.0
2021-01-07,75.94388307570111,70.87328267286377,81.10349026712338,68.18626270928463,8.404527137138453,-0.5094220999989725,-0.13748467072300982,0.0
2021-01-08,75.9520449944605,70.9426246216123,80.96550344704428,67.89467316083207,8.457083364612645,-0.4135752780788396,0.013863747094617858,0.0
2021-01-09,77.54895890545153,72.48820279958916,82.83415408404858,67.6030836123795,8.507229601450607,1.2234845319220877,0.2151611596993325,0.0
2021-01-10,78.24075891423728,73.22532866052636,83.27256788938006,67.31149406392694,8.554019633320229,1.9533938234200914,0.42185139357000784,0.0
2021-01-11,75.60820531417616,70.6959256618375,80.87281685758968,67.01990451547438,8.596245264185134,-0.5904898805792576,0.5825454150959037,0.0
2021-01-12,75.21240722622075,70.46373295108393,80.2656419665693,66.72831496702182,8.632451567498782,-0.8053212184912386,0.6569619101913884,0.0
2021-01-13,74.86983479740226,69.3744958396451,79.9727076335956,66.43672541856925,8.660960926909972,-0.8580698781869848,0.6302183301100246,0.0
2021-01-14,74.83379710246136,69.86691933936766,80.01151059970134,66.1451358701167,8.6799054112034,-0.5094221000020183,0.5181779211432748,0.0
2021-01-15,74.48905620743368,69.41742819193453,79.5243034326674,65.85354632166414,8.68726677156858,-0.41357527807734973,0.361818392278305,0.0
2021-01-16,75.67897793513247,70.87027874481406,80.99261897242101,65.56195677321158,8.68092311037283,1.2234845319251282,0.21261351962293534,0.0
2021-01-17,75.99668767256098,70.95207405427554,80.91534378852208,65.27036722475901,8.658701056551653,1.9533938234196109,0.11422556783070087,0.0
2021-01-18,73.09389222359725,68.1592528088744,78.33774757554131,64.97877767630644,8.618432099877522,-0.5904898805801604,0.08717232799345129,0.0
2021-01-19,72.5619294069656,67.57262354020513,77.88669938461813,64.68718812785389,8.558011590272521,-0.8053212184911784,0.12205090733036798,0.0
2021-01-20,72.1967542810689,67.24075652364637,77.46256681319025,64.39559857940132,8.475458803459878,-0.8580698781863316,0.18376677639403194,0.0
2021-01-21,72.18874694832401,66.99920903921489,76.94926340428117,64.10400903094876,8.368976413967676,-0.5094221000005456,0.2251836034081134,0.0
2021-01-22,71.84101337410482,67.15206349313483,76.96022342842937,63.812419482496196,8.23700770282461,-0.4135752780808414,0.20516146686485578,0.0
2021-01-23,72.92696079445805,68.05532580361117,78.08215561236146,63.52082993404363,8.078289860979318,1.2234845319281689,0.10435646750694186,0.0
2021-01-24,73.00753391369092,68.15678226918774,78.11528847936998,63.229240385591076,7.891901829940082,1.9533938234174244,-0.06700212525766036,0.0
2021-01-25,69.75229104625319,65.14218987976719,74.80959096921254,62.93765083713851,7.6773052463756954,-0.5904898805824643,-0.2721751566785491,0.0
2021-01-26,73.95147362435019,68.57703418931479,78.63747473599831,62.64606128868595,7.434377224280681,-0.805321218491118,-0.46064367012532925,0.0
2021-01-27,74.55809746014974,69.49867869121742,79.48165197565916,62.354471740233386,7.163433912276747,-0.8580698781873956,-0.5857883141729942,0.0
2021-01-28,70.54583435482233,65.08745271499194,75.67553854827813,62.06288219178082,6.865243999333931,-0.509422100001332,-0.621009736291088,0.0
2021-01-29,72.6693300579331,67.50643095622594,77.41709574139394,61.771292643328266,6.541031603094375,-0.4135752780819226,-0.568398910407622,0.0
2021-01-30,72.19204014154121,67.38115893925197,77.30802096812909,61.4797030948757,6.192468254056634,1.223484531928836,-0.45685573931995266,0.0
2021-01-31,70.78252415950602,65.75078173384712,75.69201959540209,61.18811354642314,5.821653978368879,1.9533938234169441,-0.3304771887029349,0.0
2021-02-01,66.45458700192899,61.284504723545595,71.81093643030948,60.896523997970576,5.4310877739142,-0.5904898805833672,-0.2316368893724244,0.0
2021-02-02,69.14001827733163,64.35282673503414,73.76475930276871,60.60493444951801,5.023628060672909,-0.8053212184919463,-0.18512301436734235,0.0
