date,value
2021-10-18,15.58
2021-10-19,21.68
2021-10-20,12.53
2021-10-21,0.0
2021-10-22,17.61
2021-10-23,12.87
2021-10-24,12.53
2021-10-25,10.84
2021-10-26,13.21
2021-10-27,17.95
2021-10-28,20.66
2021-10-29,17.27
2021-10-30,13.89
2021-10-31,16.94
2021-11-01,11.52
2021-11-02,18.97
2021-11-03,19.98
2021-11-04,0.0
2021-11-05,24.05
2021-11-06,16.26
2021-11-07,13.89
2021-11-08,16.94
2021-11-09,13.55
2021-11-10,12.87
2021-11-11,28.79
2021-11-12,10.5
2021-11-13,15.92
2021-11-14,25.06
2021-11-15,21.0
2021-11-16,18.97
2021-11-17,15.92
2021-11-18,15.58
2021-11-19,13.55
2021-11-20,19.31
2021-11-21,20.66
2021-11-22,18.63
2021-11-23,14.23
2021-11-24,19.31
2021-11-25,17.95
2021-11-26,15.24
2021-11-27,20.66
2021-11-28,22.69
2021-11-29,19.65
2021-11-30,21.0
2021-12-01,16.26
2021-12-02,22.76
2021-12-03,22.76
2021-12-04,20.0
2021-12-05,15.17
2021-12-06,16.55
2021-12-07,17.24
2021-12-08,17.24
2021-12-09,24.14
2021-12-10,24.14
2021-12-11,29.66
2021-12-12,19.31
2021-12-13,15.17
2021-12-14,22.76
2021-12-15,18.62
2021-12-16,25.52
2021-12-17,24.14
2021-12-18,13.11
2021-12-19,32.42
2021-12-20,20.0
2021-12-21,31.73
2021-12-22,20.69
2021-12-23,15.17
2021-12-24,19.31
2021-12-25,19.31
2021-12-26,25.52
2021-12-27,25.52
2021-12-28,22.76
2021-12-29,24.14
2021-12-30,26.21
2021-12-31,16.55
2022-01-01,27.59
2022-01-02,38.63
2022-01-03,31.73
2022-01-04,37.25
2022-01-05,31.04
2022-01-06,29.66
2022-01-07,21.38
2022-01-08,28.28
2022-01-09,55.18
2022-01-10,42.76
2022-01-11,24.14
2022-01-12,34.49
2022-01-13,33.8
2022-01-14,37.25
2022-01-15,41.38
2022-01-16,30.35
2022-01-17,28.28
2022-01-18,39.32
2022-01-19,26.9
2022-01-20,52.42
2022-01-21,34.49
2022-01-22,29.66
2022-01-23,55.18
2022-01-24,19.31
2022-01-25,40.69
2022-01-26,34.49
2022-01-27,33.8
2022-01-28,34.49
2022-01-29,48.97
2022-01-30,34.49
2022-01-31,20.69
2022-02-01,22.07
2022-02-02,35.87
2022-02-03,27.59
2022-02-04,21.38
2022-02-05,26.21
2022-02-06,27.59
2022-02-07,35.18
2022-02-08,28.97
2022-02-09,36.56
2022-02-10,22.76
2022-02-11,35.18
2022-02-12,40.69
2022-02-13,24.83
2022-02-14,36.56
2022-02-15,37.94
2022-02-16,27.59
2022-02-17,34.49
2022-02-18,31.73
2022-02-19,28.28
2022-02-20,18.62
2022-02-21,31.73
2022-02-22,27.59
2022-02-23,26.21
2022-02-24,25.52
2022-02-25,30.35
2022-02-26,25.52
2022-02-27,42.76
2022-02-28,33.11
2022-03-01,28.28
2022-03-02,39.32
2022-03-03,35.87
2022-03-04,35.18
2022-03-05,36.56
2022-03-06,41.38
2022-03-07,36.56
2022-03-08,34.49
2022-03-09,48.28
2022-03-10,37.25
2022-03-11,31.73
2022-03-12,35.87
2022-03-13,40.0
2022-03-14,44.83
2022-03-15,38.63
2022-03-16,48.28
2022-03-17,52.42
2022-03-18,57.25
2022-03-19,51.73
2022-03-20,58.63
2022-03-21,55.87
2022-03-22,64.84
2022-03-23,43.45
2022-03-24,40.0
2022-03-25,46.21
2022-03-26,46.9
2022-03-27,46.21
2022-03-28,43.45
2022-03-29,51.04
2022-03-30,41.38
2022-03-31,54.49
2022-04-01,43.45
2022-04-02,43.45
2022-04-03,61.39
2022-04-04,60.7
2022-04-05,47.59
2022-04-06,48.28
2022-04-07,59.32
2022-04-08,46.21
2022-04-09,57.94
2022-04-10,58.63
2022-04-11,60.7
2022-04-12,51.73
2022-04-13,66.9
2022-04-14,57.94
2022-04-15,49.66
2022-04-16,60.01
2022-04-17,49.66
2022-04-18,53.8
2022-04-19,64.84
2022-04-20,53.8
2022-04-21,57.25
2022-04-22,60.7
2022-04-23,56.56
2022-04-24,56.56
2022-04-25,64.84
2022-04-26,62.08
2022-04-27,48.97
2022-04-28,57.94
2022-04-29,59.32
2022-04-30,51.04
2022-05-01,68.97
2022-05-02,68.97
2022-05-03,55.48
2022-05-04,62.98
2022-05-05,67.47
2022-05-06,56.98
2022-05-07,57.73
2022-05-08,59.98
2022-05-09,50.23
2022-05-10,62.98
2022-05-11,59.23
2022-05-12,52.48
2022-05-13,53.23
2022-05-14,51.73
2022-05-15,59.98
2022-05-16,62.98
2022-05-17,60.73
2022-05-18,54.73
2022-05-19,54.73
2022-05-20,67.47
2022-05-21,47.98
2022-05-22,64.48
2022-05-23,53.98
2022-05-24,59.23
2022-05-25,65.23
2022-05-26,62.23
2022-05-27,66.72
2022-05-28,58.48
2022-05-29,57.73
2022-05-30,61.48
2022-05-31,56.23
2022-06-01,59.98
2022-06-02,55.48
2022-06-03,49.48
2022-06-04,63.73
2022-06-05,64.48
2022-06-06,53.23
2022-06-07,60.73
2022-06-08,62.23
2022-06-09,55.48
2022-06-10,59.23
2022-06-11,68.97
2022-06-12,65.98
2022-06-13,59.98
2022-06-14,70.47
2022-06-15,63.73
2022-06-16,51.73
2022-06-17,61.48
2022-06-18,59.98
2022-06-19,50.23
2022-06-20,56.23
2022-06-21,60.73
2022-06-22,45.73
2022-06-23,43.48
2022-06-24,50.23
2022-06-25,50.23
2022-06-26,51.73
2022-06-27,65.98
2022-06-28,55.48
2022-06-29,69.72
2022-06-30,71.22
2022-07-01,65.98
2022-07-02,51.73
2022-07-03,61.48
2022-07-04,62.23
2022-07-05,47.98
2022-07-06,61.48
2022-07-07,50.23
2022-07-08,39.73
2022-07-09,59.23
2022-07-10,65.98
2022-07-11,62.23
2022-07-12,58.48
2022-07-13,65.98
2022-07-14,68.97
2022-07-15,63.73
2022-07-16,74.97
2022-07-17,64.48
2022-07-18,54.73
2022-07-19,50.23
2022-07-20,52.48
2022-07-21,49.48
2022-07-22,69.72
2022-07-23,60.73
2022-07-24,62.23
2022-07-25,53.98
2022-07-26,53.98
2022-07-27,50.98
2022-07-28,62.98
2022-07-29,66.72
2022-07-30,56.23
2022-07-31,53.23
2022-08-01,49.48
2022-08-02,73.47
2022-08-03,62.98
2022-08-04,59.23
2022-08-05,60.73
2022-08-06,50.98
2022-08-07,58.48
2022-08-08,53.98
